2025-06-06/10:22:18 AM	530	2	M200	0.5	-0.053	0.009	10.05	10.00	10.03	15.83	-0.1	0.006	0.000	10.02	9.97	9.99	15.83	-0.5	0.058	0.003	10.03	9.93	9.97	15.83	1.0	-0.109	0.029	10.00	9.95	9.98	15.83	15.83	20.00	0.10
2025-06-06/10:25:38 AM	730	3	M200	-0.2	0.022	0.001	10.05	10.00	10.03	15.84	-0.2	0.022	0.001	10.03	9.97	9.99	15.84	-0.5	0.054	0.004	10.03	9.94	9.97	15.84	1.2	-0.136	0.044	9.99	9.94	9.97	15.84	15.84	20.00	0.10
2025-06-06/10:28:58 AM	930	4	M200	0.3	-0.028	0.003	10.05	10.01	10.03	15.86	0.6	-0.063	0.009	10.02	9.96	9.99	15.86	-0.4	0.048	0.002	10.01	9.92	9.97	15.86	1.2	-0.137	0.041	9.99	9.93	9.96	15.86	15.86	20.00	0.10
2025-06-06/10:32:18 AM	1130	5	M200	-0.3	0.034	0.003	10.05	10.00	10.03	15.88	0.7	-0.078	0.014	10.04	9.97	9.99	15.88	0.1	-0.010	0.000	10.01	9.93	9.97	15.88	1.3	-0.142	0.047	9.98	9.94	9.96	15.88	15.88	20.00	0.10
2025-06-06/10:35:38 AM	1330	6	M200	0.0	-0.004	0.000	10.05	10.01	10.03	15.90	0.7	-0.081	0.017	10.02	9.97	9.99	15.90	-0.8	0.088	0.008	10.01	9.91	9.97	15.90	1.4	-0.158	0.057	9.98	9.92	9.95	15.90	15.90	20.00	0.10
2025-06-06/10:38:58 AM	1530	7	M200	-6.3	0.700	0.527	10.07	10.00	10.04	15.89	-6.7	0.746	0.530	10.05	9.97	10.00	15.89	-7.3	0.813	0.443	10.03	9.94	9.98	15.89	0.0	-0.004	0.000	9.97	9.92	9.95	15.89	15.89	20.00	0.10
2025-06-06/10:42:18 AM	1730	8	M200	-5.3	0.585	0.496	10.11	10.05	10.08	15.80	-4.9	0.544	0.408	10.09	10.02	10.05	15.80	-4.1	0.456	0.203	10.06	9.98	10.02	15.80	-0.2	0.021	0.001	9.98	9.93	9.95	15.80	15.80	20.00	0.10
2025-06-06/10:45:38 AM	1930	9	M200	-6.0	0.663	0.601	10.14	10.08	10.11	15.73	-5.2	0.576	0.469	10.11	10.04	10.08	15.73	-5.8	0.646	0.297	10.11	10.01	10.06	15.73	0.4	-0.046	0.005	9.98	9.93	9.95	15.73	15.73	20.00	0.10
2025-06-06/10:48:58 AM	2130	10	M200	-5.0	0.555	0.436	10.17	10.11	10.14	15.66	-4.9	0.541	0.438	10.14	10.07	10.11	15.66	-4.0	0.439	0.205	10.12	10.04	10.08	15.66	-0.4	0.047	0.005	9.99	9.92	9.95	15.66	15.66	20.00	0.10
2025-06-06/10:52:18 AM	2330	11	M200	-3.0	0.338	0.254	10.21	10.14	10.17	15.59	-3.8	0.418	0.310	10.17	10.09	10.13	15.59	-3.2	0.351	0.126	10.15	10.07	10.11	15.59	-0.5	0.059	0.007	9.98	9.92	9.95	15.59	15.59	20.00	0.10
2025-06-06/10:55:38 AM	2530	12	M200	-3.6	0.402	0.296	10.22	10.17	10.19	15.53	-3.9	0.430	0.307	10.19	10.12	10.15	15.53	-3.8	0.427	0.178	10.18	10.09	10.13	15.53	-2.9	0.318	0.190	10.00	9.93	9.96	15.53	15.53	20.00	0.10
2025-06-06/10:58:58 AM	2730	13	M200	-3.1	0.342	0.234	10.24	10.19	10.21	15.46	-2.9	0.318	0.146	10.21	10.14	10.17	15.46	-2.5	0.275	0.075	10.20	10.11	10.16	15.46	-0.8	0.094	0.023	10.00	9.94	9.97	15.46	15.46	20.00	0.10
2025-06-06/11:02:18 AM	2930	14	M200	-3.4	0.383	0.311	10.26	10.20	10.23	15.40	-2.9	0.320	0.184	10.23	10.17	10.19	15.40	-2.2	0.243	0.056	10.22	10.13	10.17	15.40	-2.6	0.291	0.155	10.01	9.95	9.98	15.40	15.40	20.00	0.10
2025-06-06/11:05:38 AM	3130	15	M200	-2.8	0.316	0.202	10.28	10.22	10.25	15.34	-2.6	0.285	0.175	10.23	10.18	10.21	15.34	-3.2	0.350	0.113	10.24	10.15	10.19	15.34	-0.9	0.097	0.020	10.02	9.95	9.99	15.34	15.34	20.00	0.10
2025-06-06/11:08:58 AM	3330	16	M200	-3.4	0.378	0.304	10.30	10.23	10.27	15.27	-1.9	0.216	0.096	10.26	10.19	10.23	15.27	-2.5	0.278	0.067	10.26	10.17	10.21	15.27	-1.6	0.179	0.069	10.03	9.97	10.00	15.27	15.27	20.00	0.10
2025-06-06/11:12:18 AM	3530	17	M200	-2.1	0.237	0.127	10.31	10.25	10.28	15.21	-1.8	0.195	0.072	10.28	10.21	10.24	15.21	-1.9	0.213	0.046	10.27	10.18	10.22	15.21	-1.1	0.120	0.026	10.04	9.97	10.01	15.21	15.21	20.00	0.10
2025-06-06/11:15:38 AM	3730	18	M200	-2.3	0.254	0.145	10.32	10.27	10.29	15.16	-2.1	0.232	0.096	10.28	10.21	10.25	15.16	-2.0	0.224	0.039	10.28	10.20	10.24	15.16	-1.6	0.183	0.062	10.05	9.99	10.02	15.16	15.16	20.00	0.10
2025-06-06/11:18:58 AM	3930	19	M200	-1.2	0.135	0.044	10.34	10.27	10.30	15.10	-0.3	0.028	0.001	10.30	10.23	10.26	15.10	-1.2	0.135	0.017	10.28	10.18	10.24	15.10	-2.0	0.220	0.088	10.07	10.00	10.03	15.10	15.10	20.00	0.10
2025-06-06/11:22:18 AM	4130	20	M200	-1.8	0.204	0.096	10.34	10.28	10.31	15.04	-1.0	0.116	0.025	10.30	10.23	10.27	15.04	-1.0	0.112	0.011	10.30	10.20	10.25	15.04	-1.2	0.129	0.031	10.07	10.01	10.04	15.04	15.04	20.00	0.10
2025-06-06/11:25:38 AM	4330	21	M200	2.6	-0.291	0.178	10.34	10.29	10.31	15.01	3.0	-0.332	0.159	10.31	10.23	10.27	15.01	4.8	-0.532	0.173	10.32	10.21	10.25	15.01	0.6	-0.066	0.008	10.08	10.01	10.05	15.01	15.01	20.00	0.10
2025-06-06/11:28:58 AM	4530	22	M200	2.5	-0.279	0.173	10.33	10.28	10.30	15.01	2.2	-0.242	0.102	10.29	10.22	10.25	15.01	1.7	-0.186	0.034	10.28	10.20	10.24	15.01	-0.4	0.046	0.005	10.08	10.03	10.05	15.01	15.01	20.00	0.10
2025-06-06/11:32:18 AM	4730	23	M200	3.1	-0.345	0.235	10.31	10.25	10.28	15.02	3.4	-0.378	0.246	10.28	10.20	10.24	15.02	2.4	-0.264	0.062	10.27	10.18	10.22	15.02	-0.5	0.056	0.005	10.08	10.02	10.05	15.02	15.02	20.00	0.10
2025-06-06/11:35:38 AM	4930	24	M200	3.1	-0.349	0.252	10.29	10.23	10.27	15.03	3.6	-0.401	0.207	10.26	10.18	10.22	15.03	2.3	-0.259	0.060	10.25	10.15	10.20	15.03	-0.3	0.031	0.002	10.09	10.03	10.06	15.03	15.03	20.00	0.10
2025-06-06/11:38:58 AM	5130	25	M200	2.0	-0.220	0.109	10.28	10.23	10.25	15.03	2.3	-0.251	0.104	10.23	10.17	10.21	15.03	2.6	-0.291	0.093	10.23	10.15	10.19	15.03	0.3	-0.030	0.002	10.10	10.04	10.06	15.03	15.03	20.00	0.10
2025-06-06/11:42:18 AM	5330	26	M200	2.8	-0.314	0.209	10.26	10.21	10.24	15.04	1.4	-0.151	0.052	10.22	10.17	10.19	15.04	1.6	-0.178	0.034	10.23	10.14	10.18	15.04	-0.7	0.079	0.015	10.10	10.04	10.07	15.04	15.04	20.00	0.10
2025-06-06/11:45:38 AM	5530	27	M200	2.4	-0.268	0.163	10.27	10.20	10.23	15.04	1.7	-0.185	0.076	10.21	10.16	10.18	15.04	1.7	-0.191	0.045	10.20	10.14	10.17	15.04	-0.6	0.063	0.008	10.10	10.04	10.07	15.04	15.04	20.00	0.10
2025-06-06/11:48:58 AM	5730	28	M200	0.8	-0.087	0.021	10.24	10.19	10.22	15.05	1.2	-0.128	0.032	10.21	10.14	10.17	15.05	1.7	-0.184	0.030	10.20	10.12	10.16	15.05	-0.7	0.083	0.017	10.10	10.05	10.08	15.05	15.05	20.00	0.10
2025-06-06/11:52:18 AM	5930	29	M200	1.9	-0.214	0.104	10.24	10.18	10.21	15.06	2.3	-0.258	0.109	10.19	10.13	10.16	15.06	0.5	-0.056	0.003	10.21	10.11	10.15	15.06	-0.4	0.046	0.005	10.11	10.05	10.08	15.06	15.06	20.00	0.10
2025-06-06/11:55:38 AM	6130	30	M200	2.2	-0.243	0.141	10.23	10.17	10.19	15.06	2.1	-0.230	0.104	10.17	10.12	10.15	15.06	2.2	-0.246	0.072	10.17	10.10	10.13	15.06	-0.2	0.020	0.001	10.12	10.06	10.08	15.06	15.06	20.00	0.10
2025-06-06/11:58:58 AM	6330	31	M200	1.2	-0.134	0.047	10.20	10.15	10.18	15.07	1.9	-0.210	0.098	10.17	10.11	10.13	15.07	1.1	-0.128	0.017	10.16	10.07	10.12	15.07	-0.0	0.002	0.000	10.11	10.04	10.08	15.07	15.07	20.00	0.10
2025-06-06/12:02:18 PM	6530	32	M200	1.6	-0.175	0.095	10.20	10.15	10.17	15.08	0.8	-0.093	0.019	10.16	10.10	10.13	15.08	2.0	-0.218	0.050	10.16	10.08	10.11	15.08	-0.1	0.008	0.000	10.12	10.05	10.09	15.08	15.08	20.00	0.10
2025-06-06/12:05:38 PM	6730	33	M200	1.8	-0.197	0.103	10.18	10.13	10.16	15.08	0.9	-0.098	0.022	10.15	10.09	10.12	15.08	2.7	-0.298	0.095	10.15	10.06	10.10	15.08	-0.0	0.003	0.000	10.12	10.06	10.08	15.08	15.08	20.00	0.10
2025-06-06/12:08:58 PM	6930	34	M200	1.5	-0.168	0.099	10.18	10.14	10.16	15.09	0.3	-0.033	0.003	10.13	10.08	10.11	15.09	1.4	-0.154	0.026	10.14	10.05	10.09	15.09	0.0	-0.000	0.000	10.11	10.06	10.09	15.09	15.09	20.00	0.10
2025-06-06/12:12:18 PM	7130	35	M200	1.4	-0.151	0.062	10.17	10.11	10.15	15.09	1.1	-0.122	0.038	10.13	10.08	10.10	15.09	2.4	-0.267	0.073	10.13	10.03	10.09	15.09	0.1	-0.015	0.001	10.12	10.07	10.09	15.09	15.09	20.00	0.10
2025-06-06/12:15:38 PM	7330	36	M200	1.3	-0.140	0.064	10.17	10.12	10.14	15.09	1.3	-0.140	0.052	10.12	10.07	10.10	15.09	1.8	-0.200	0.046	10.13	10.05	10.08	15.09	-0.1	0.011	0.000	10.11	10.06	10.09	15.09	15.09	20.00	0.10
2025-06-06/12:18:58 PM	7530	37	M200	1.2	-0.128	0.046	10.16	10.11	10.13	15.10	1.1	-0.122	0.045	10.12	10.07	10.09	15.10	1.5	-0.166	0.037	10.11	10.03	10.07	15.10	-0.6	0.063	0.009	10.11	10.06	10.09	15.10	15.10	20.00	0.10
2025-06-06/12:22:18 PM	7730	38	M200	-0.3	0.030	0.003	10.15	10.10	10.13	15.10	0.8	-0.085	0.018	10.12	10.06	10.08	15.10	-0.5	0.053	0.004	10.10	10.04	10.07	15.10	0.4	-0.049	0.007	10.12	10.07	10.09	15.10	15.10	20.00	0.10
2025-06-06/12:25:38 PM	7930	39	M200	1.0	-0.112	0.037	10.15	10.09	10.12	15.10	0.9	-0.104	0.038	10.10	10.05	10.07	15.10	-0.3	0.033	0.001	10.10	10.02	10.06	15.10	-0.4	0.042	0.005	10.11	10.06	10.09	15.10	15.10	20.00	0.10
2025-06-06/12:28:58 PM	8130	40	M200	0.8	-0.087	0.031	10.14	10.10	10.12	15.10	0.0	-0.000	0.000	10.09	10.04	10.07	15.10	-0.1	0.013	0.000	10.09	10.02	10.06	15.10	0.3	-0.028	0.003	10.11	10.06	10.08	15.10	15.10	20.00	0.10
2025-06-06/12:32:18 PM	8330	41	M200	1.6	-0.174	0.099	10.13	10.09	10.11	15.10	1.5	-0.163	0.078	10.09	10.04	10.07	15.10	0.9	-0.097	0.014	10.09	10.02	10.05	15.10	0.2	-0.027	0.002	10.11	10.06	10.09	15.10	15.10	20.00	0.10
2025-06-06/12:35:38 PM	8530	42	M200	0.1	-0.015	0.001	10.13	10.08	10.11	15.11	0.6	-0.071	0.014	10.08	10.03	10.06	15.11	0.3	-0.028	0.001	10.08	10.01	10.05	15.11	-0.1	0.007	0.000	10.11	10.05	10.08	15.11	15.11	20.00	0.10
2025-06-06/12:38:58 PM	8730	43	M200	0.7	-0.073	0.020	10.12	10.07	10.10	15.11	0.5	-0.059	0.010	10.08	10.03	10.05	15.11	0.5	-0.051	0.004	10.08	10.00	10.04	15.11	-0.6	0.068	0.012	10.11	10.06	10.09	15.11	15.11	20.00	0.10
2025-06-06/12:42:18 PM	8930	44	M200	0.5	-0.059	0.014	10.12	10.07	10.10	15.11	0.6	-0.065	0.011	10.07	10.02	10.05	15.11	1.4	-0.154	0.032	10.07	10.00	10.04	15.11	-0.6	0.062	0.013	10.11	10.06	10.09	15.11	15.11	20.00	0.10
2025-06-06/12:45:38 PM	9130	45	M200	1.2	-0.129	0.078	10.11	10.07	10.09	15.11	1.1	-0.121	0.043	10.07	10.03	10.05	15.11	0.9	-0.096	0.011	10.07	10.00	10.03	15.11	-1.8	0.204	0.104	10.12	10.07	10.09	15.11	15.11	20.00	0.10
2025-06-06/12:48:58 PM	9330	46	M200	1.0	-0.117	0.046	10.11	10.06	10.09	15.12	0.5	-0.053	0.008	10.07	10.01	10.04	15.12	1.5	-0.164	0.040	10.06	9.99	10.03	15.12	0.3	-0.037	0.004	10.12	10.07	10.09	15.12	15.12	20.00	0.10
2025-06-06/12:52:18 PM	9530	47	M200	0.7	-0.076	0.018	10.10	10.06	10.08	15.12	1.0	-0.116	0.031	10.06	10.01	10.03	15.12	0.8	-0.085	0.009	10.06	9.98	10.02	15.12	1.0	-0.109	0.027	10.12	10.06	10.09	15.12	15.12	20.00	0.10
2025-06-06/12:55:38 PM	9730	48	M200	0.8	-0.092	0.031	10.09	10.04	10.07	15.13	0.9	-0.095	0.026	10.06	10.01	10.03	15.13	0.3	-0.037	0.002	10.06	9.98	10.02	15.13	-0.4	0.045	0.005	10.11	10.06	10.09	15.13	15.13	20.00	0.10
2025-06-06/12:58:58 PM	9930	49	M200	1.8	-0.197	0.120	10.09	10.03	10.07	15.13	2.4	-0.267	0.137	10.05	9.99	10.02	15.13	1.0	-0.107	0.013	10.05	9.96	10.01	15.13	0.1	-0.013	0.000	10.12	10.06	10.09	15.13	15.13	20.00	0.10
2025-06-06/1:02:18 PM	10130	50	M200	1.5	-0.167	0.081	10.08	10.04	10.06	15.15	1.3	-0.146	0.042	10.04	9.97	10.01	15.15	1.1	-0.118	0.014	10.05	9.96	10.01	15.15	-1.3	0.141	0.035	10.12	10.06	10.09	15.15	15.15	20.00	0.10
2025-06-06/1:05:38 PM	10330	51	M200	0.4	-0.046	0.005	10.08	10.02	10.05	15.16	0.2	-0.017	0.001	10.04	9.97	10.00	15.16	0.1	-0.010	0.000	10.04	9.96	10.00	15.16	-0.5	0.060	0.006	10.12	10.05	10.09	15.16	15.16	20.00	0.10
