2024-08-19/6:39:23 PM	28497	31	F300/W1/M600	49.4	-5.487	0.970	10.62	9.76	10.28	10.20	49.4	-5.492	0.962	10.51	9.66	10.18	10.20	75.5	-8.387	0.971	10.24	8.86	9.71	10.20	106.6	-11.848	0.972	10.43	8.60	9.70	10.20	10.19	20.00	0.10
2024-08-19/6:54:24 PM	29397	32	F300/W1/M600	59.0	-6.553	0.976	10.62	9.59	10.21	10.26	87.8	-9.750	0.976	10.46	8.93	9.86	10.26	52.0	-5.782	0.813	10.34	9.29	10.01	10.26	117.6	-13.070	0.976	10.42	8.49	9.61	10.26	10.26	20.00	0.10
2024-08-19/7:09:25 PM	30299	33	F300/W1/M600	58.6	-6.511	0.974	10.58	9.56	10.18	10.32	88.0	-9.782	0.963	10.32	8.86	9.74	10.32	61.3	-6.815	0.896	10.27	9.10	9.89	10.32	104.2	-11.574	0.979	10.39	8.59	9.66	10.32	10.32	20.00	0.10
2024-08-19/7:24:26 PM	31199	34	F300/W1/M600	52.0	-5.781	0.971	10.57	9.66	10.21	10.38	30.8	-3.427	0.899	10.38	9.81	10.16	10.38	30.6	-3.396	0.821	10.29	9.68	10.08	10.38	98.4	-10.930	0.955	10.34	8.67	9.71	10.38	10.38	20.00	0.10
2024-08-19/7:39:27 PM	32101	35	F300/W1/M600	57.0	-6.334	0.980	10.61	9.63	10.21	10.44	39.2	-4.352	0.953	10.49	9.82	10.23	10.44	62.4	-6.937	0.884	10.36	9.25	10.00	10.44	112.9	-12.539	0.970	10.41	8.51	9.65	10.44	10.44	20.00	0.10
2024-08-19/7:54:28 PM	33002	36	F300/W1/M600	57.6	-6.397	0.984	10.67	9.68	10.25	10.16	32.2	-3.579	0.931	10.51	9.92	10.29	10.16	89.0	-9.884	0.924	10.17	8.57	9.63	10.16	98.4	-10.934	0.971	10.38	8.67	9.70	10.16	10.23	20.00	0.10
2024-08-19/8:09:29 PM	33903	37	F300/W1/M600	50.9	-5.658	0.946	10.64	9.75	10.31	9.89	75.0	-8.331	0.946	10.55	9.28	10.08	9.89	112.4	-12.493	0.938	10.07	8.12	9.37	9.89	98.7	-10.971	0.963	10.39	8.70	9.73	9.89	9.93	20.00	0.10
2024-08-19/8:24:30 PM	34803	38	F300/W1/M600	60.7	-6.743	0.976	10.57	9.50	10.15	9.99	111.0	-12.329	0.941	10.38	8.46	9.69	9.99	110.9	-12.321	0.958	9.94	7.98	9.21	9.99	98.7	-10.971	0.962	10.38	8.69	9.74	9.99	9.98	20.00	0.10
2024-08-19/8:39:31 PM	35705	39	F300/W1/M600	50.2	-5.580	0.959	10.51	9.62	10.17	10.06	41.7	-4.629	0.910	10.26	9.50	9.98	10.06	58.2	-6.469	0.877	10.05	8.95	9.66	10.06	99.2	-11.017	0.963	10.38	8.67	9.73	10.06	10.05	20.00	0.10
2024-08-19/8:54:32 PM	36606	40	F300/W1/M600	45.2	-5.018	0.962	10.59	9.79	10.28	10.12	36.4	-4.049	0.880	10.51	9.81	10.27	10.12	25.1	-2.785	0.769	10.31	9.79	10.13	10.12	100.6	-11.174	0.960	10.40	8.67	9.74	10.12	10.11	20.00	0.10
2024-08-19/9:09:33 PM	37507	41	F300/W1/M600	46.8	-5.195	0.965	10.64	9.81	10.32	10.17	39.7	-4.408	0.953	10.55	9.84	10.27	10.17	33.3	-3.698	0.904	10.49	9.87	10.26	10.17	80.9	-8.994	0.940	10.52	9.09	9.99	10.17	10.16	20.00	0.10
2024-08-19/9:24:34 PM	38408	42	F300/W1/M600	49.0	-5.442	0.972	10.66	9.81	10.33	10.22	34.1	-3.789	0.890	10.60	9.95	10.39	10.22	73.1	-8.123	0.971	10.47	9.25	9.96	10.22	78.7	-8.744	0.947	10.48	9.11	9.98	10.22	10.22	20.00	0.10
2024-08-19/9:39:35 PM	39309	43	F300/W1/M600	49.5	-5.498	0.975	10.67	9.80	10.31	10.27	36.8	-4.090	0.959	10.60	9.93	10.33	10.27	24.9	-2.769	0.775	10.42	9.88	10.23	10.27	71.2	-7.913	0.956	10.55	9.26	10.07	10.27	10.27	20.00	0.10
2024-08-19/9:54:36 PM	40209	44	F300/W1/M600	43.8	-4.866	0.970	10.68	9.92	10.38	10.33	55.9	-6.207	0.980	10.59	9.67	10.19	10.33	31.2	-3.470	0.895	10.50	9.93	10.30	10.33	73.4	-8.156	0.943	10.57	9.29	10.08	10.33	10.32	20.00	0.10
2024-08-19/10:09:37 PM	41111	45	F300/W1/M600	44.2	-4.907	0.970	10.71	9.95	10.40	10.38	39.7	-4.412	0.894	10.57	9.84	10.33	10.38	33.6	-3.730	0.901	10.53	9.89	10.31	10.38	76.8	-8.532	0.950	10.59	9.27	10.10	10.38	10.37	20.00	0.10
2024-08-19/10:24:38 PM	42011	46	F300/W1/M600	42.5	-4.723	0.965	10.70	9.94	10.41	10.43	32.3	-3.594	0.898	10.61	10.01	10.39	10.43	32.7	-3.632	0.894	10.51	9.89	10.30	10.43	72.7	-8.082	0.938	10.62	9.34	10.15	10.43	10.42	20.00	0.10
2024-08-19/10:39:39 PM	42912	47	F300/W1/M600	49.3	-5.478	0.976	10.73	9.88	10.38	10.47	25.9	-2.878	0.905	10.57	10.08	10.39	10.47	33.4	-3.713	0.912	10.47	9.85	10.25	10.47	31.2	-3.465	0.938	10.60	10.03	10.36	10.47	10.47	20.00	0.10
2024-08-19/10:54:40 PM	43814	48	F300/W1/M600	44.0	-4.888	0.980	10.74	9.97	10.41	10.48	54.4	-6.039	0.982	10.57	9.63	10.17	10.48	29.7	-3.295	0.907	10.53	9.98	10.33	10.48	23.9	-2.651	0.954	10.75	10.32	10.57	10.48	10.49	20.00	0.10
2024-08-19/11:09:41 PM	44715	49	F300/W1/M600	43.7	-4.857	0.967	10.82	10.03	10.50	10.11	30.6	-3.405	0.832	10.67	10.07	10.47	10.11	26.1	-2.897	0.825	10.59	10.05	10.41	10.11	21.9	-2.433	0.921	10.81	10.39	10.65	10.11	10.18	20.00	0.10
2024-08-19/11:24:42 PM	45615	50	F300/W1/M600	47.1	-5.235	0.979	10.82	10.00	10.48	10.11	43.4	-4.818	0.961	10.64	9.86	10.35	10.11	29.3	-3.260	0.888	10.62	10.05	10.41	10.11	25.9	-2.879	0.949	10.83	10.35	10.64	10.11	10.09	20.00	0.10
2024-08-19/11:39:43 PM	46517	51	F300/W1/M600	45.8	-5.089	0.980	10.82	10.03	10.50	10.16	35.8	-3.977	0.953	10.69	10.04	10.43	10.16	31.4	-3.490	0.894	10.64	10.05	10.43	10.16	28.6	-3.173	0.959	10.86	10.35	10.67	10.16	10.16	20.00	0.10
2024-08-19/11:54:44 PM	47418	52	F300/W1/M600	44.3	-4.927	0.977	10.85	10.08	10.54	10.21	35.4	-3.930	0.968	10.73	10.13	10.47	10.21	46.6	-5.180	0.977	10.59	9.78	10.25	10.21	30.4	-3.380	0.953	10.85	10.31	10.64	10.21	10.20	20.00	0.10
2024-08-20/12:09:45 AM	48318	53	F300/W1/M600	47.9	-5.326	0.975	10.86	10.02	10.52	10.25	59.7	-6.630	0.933	10.72	9.60	10.35	10.25	28.9	-3.213	0.821	10.57	9.97	10.37	10.25	36.9	-4.096	0.972	10.88	10.24	10.62	10.25	10.24	20.00	0.10
2024-08-20/12:24:46 AM	49220	54	F300/W1/M600	46.9	-5.214	0.986	10.82	10.01	10.47	10.28	52.2	-5.800	0.889	10.67	9.71	10.35	10.28	30.9	-3.434	0.891	10.63	10.05	10.43	10.28	27.5	-3.058	0.954	10.81	10.32	10.61	10.28	10.28	20.00	0.10
2024-08-20/12:39:47 AM	50121	55	F300/W1/M600	41.4	-4.601	0.968	10.80	10.07	10.51	10.32	83.6	-9.285	0.943	10.65	9.17	10.11	10.32	36.6	-4.070	0.920	10.65	9.97	10.40	10.32	32.8	-3.645	0.975	10.79	10.21	10.54	10.32	10.32	20.00	0.10
2024-08-20/12:54:48 AM	51022	56	F300/W1/M600	49.2	-5.472	0.984	10.79	9.92	10.43	10.35	48.7	-5.415	0.952	10.51	9.67	10.17	10.35	31.4	-3.490	0.898	10.61	10.03	10.40	10.35	56.1	-6.232	0.953	10.79	9.79	10.42	10.35	10.35	20.00	0.10
2024-08-20/1:09:49 AM	51923	57	F300/W1/M600	41.5	-4.606	0.970	10.75	10.03	10.46	10.39	48.9	-5.428	0.931	10.60	9.74	10.30	10.39	34.1	-3.790	0.926	10.60	9.99	10.38	10.39	75.8	-8.417	0.939	10.64	9.36	10.17	10.39	10.38	20.00	0.10
2024-08-20/1:24:50 AM	52824	58	F300/W1/M600	48.8	-5.424	0.983	10.72	9.89	10.37	10.42	20.1	-2.237	0.842	10.54	10.14	10.40	10.42	32.3	-3.584	0.913	10.60	10.00	10.38	10.42	100.2	-11.130	0.972	10.58	8.87	9.90	10.42	10.42	20.00	0.10
2024-08-20/1:39:51 AM	53725	59	F300/W1/M600	41.0	-4.555	0.960	10.66	9.93	10.38	10.45	27.8	-3.087	0.932	10.63	10.11	10.44	10.45	35.0	-3.893	0.911	10.60	9.96	10.37	10.45	82.7	-9.191	0.966	10.50	9.13	9.96	10.45	10.45	20.00	0.10
2024-08-20/1:54:52 AM	54626	60	F300/W1/M600	53.2	-5.907	0.990	10.68	9.77	10.28	10.48	48.5	-5.384	0.982	10.62	9.78	10.26	10.48	33.0	-3.672	0.909	10.52	9.92	10.31	10.48	74.3	-8.260	0.970	10.58	9.31	10.05	10.48	10.48	20.00	0.10
2024-08-20/2:09:53 AM	55527	61	F300/W1/M600	41.0	-4.558	0.970	10.67	9.94	10.37	10.51	27.2	-3.022	0.894	10.57	10.05	10.39	10.51	34.0	-3.775	0.923	10.52	9.90	10.30	10.51	32.8	-3.650	0.922	10.54	9.89	10.32	10.51	10.51	20.00	0.10
2024-08-20/2:24:54 AM	56428	62	F300/W1/M600	42.2	-4.685	0.973	10.71	9.96	10.40	10.53	65.4	-7.264	0.989	10.57	9.48	10.08	10.53	34.4	-3.827	0.919	10.65	10.02	10.42	10.53	34.9	-3.876	0.971	10.62	10.00	10.37	10.53	10.53	20.00	0.10
2024-08-20/2:39:55 AM	57329	63	F300/W1/M600	34.7	-3.856	0.954	10.68	10.07	10.45	10.39	29.3	-3.253	0.894	10.54	10.00	10.35	10.39	31.8	-3.529	0.920	10.71	10.12	10.50	10.39	45.1	-5.014	0.969	10.65	9.91	10.33	10.39	10.44	20.00	0.10
2024-08-20/2:54:56 AM	58230	64	F300/W1/M600	44.9	-4.993	0.981	10.73	9.96	10.41	10.32	34.7	-3.856	0.958	10.59	9.99	10.35	10.32	37.7	-4.189	0.939	10.73	10.07	10.48	10.32	25.6	-2.846	0.902	10.67	10.19	10.48	10.32	10.30	20.00	0.10
2024-08-20/3:09:57 AM	59130	65	F300/W1/M600	42.7	-4.746	0.965	10.73	9.98	10.44	10.36	46.7	-5.189	0.959	10.62	9.83	10.31	10.36	40.3	-4.478	0.950	10.75	10.03	10.48	10.36	28.9	-3.216	0.957	10.78	10.25	10.58	10.36	10.35	20.00	0.10
2024-08-20/3:24:58 AM	60032	66	F300/W1/M600	43.0	-4.778	0.978	10.79	10.03	10.48	10.39	29.1	-3.232	0.934	10.63	10.09	10.43	10.39	36.7	-4.075	0.930	10.75	10.10	10.50	10.39	27.5	-3.059	0.951	10.75	10.27	10.56	10.39	10.39	20.00	0.10
2024-08-20/3:39:59 AM	60933	67	F300/W1/M600	43.6	-4.844	0.978	10.79	10.03	10.49	10.42	31.0	-3.448	0.945	10.65	10.10	10.44	10.42	38.6	-4.285	0.940	10.76	10.08	10.51	10.42	29.4	-3.266	0.967	10.75	10.24	10.54	10.42	10.42	20.00	0.10
2024-08-20/3:55:00 AM	61834	68	F300/W1/M600	46.6	-5.176	0.984	10.77	9.96	10.43	10.45	31.6	-3.509	0.954	10.66	10.10	10.44	10.45	38.7	-4.304	0.938	10.77	10.07	10.51	10.45	33.9	-3.766	0.957	10.76	10.17	10.53	10.45	10.45	20.00	0.10
2024-08-20/4:10:01 AM	62734	69	F300/W1/M600	45.5	-5.052	0.981	10.79	10.00	10.46	10.48	36.2	-4.021	0.946	10.64	10.01	10.40	10.48	36.6	-4.069	0.924	10.74	10.08	10.51	10.48	28.5	-3.168	0.953	10.70	10.19	10.51	10.48	10.48	20.00	0.10
2024-08-20/4:25:02 AM	63636	70	F300/W1/M600	47.5	-5.282	0.973	10.74	9.93	10.41	10.51	42.0	-4.665	0.950	10.59	9.83	10.31	10.51	36.4	-4.047	0.928	10.66	10.00	10.42	10.51	30.5	-3.383	0.949	10.74	10.22	10.54	10.51	10.51	20.00	0.10
2024-08-20/4:40:03 AM	64536	71	F300/W1/M600	39.8	-4.427	0.956	10.66	9.96	10.39	10.54	34.5	-3.829	0.940	10.57	9.97	10.34	10.54	36.8	-4.090	0.935	10.65	9.99	10.41	10.54	27.5	-3.051	0.958	10.72	10.24	10.54	10.54	10.54	20.00	0.10
2024-08-20/4:55:04 AM	65438	72	F300/W1/M600	45.2	-5.023	0.965	10.68	9.89	10.37	10.57	33.7	-3.744	0.955	10.60	10.01	10.37	10.57	37.8	-4.202	0.924	10.64	9.94	10.39	10.57	33.4	-3.707	0.985	10.67	10.08	10.42	10.57	10.57	20.00	0.10
2024-08-20/5:10:05 AM	66339	73	F300/W1/M600	41.8	-4.639	0.962	10.66	9.91	10.37	10.60	35.0	-3.885	0.955	10.59	9.97	10.35	10.60	36.9	-4.097	0.931	10.63	9.97	10.39	10.60	37.1	-4.125	0.895	10.69	9.98	10.46	10.60	10.59	20.00	0.10
2024-08-20/5:25:06 AM	67240	74	F300/W1/M600	46.9	-5.212	0.975	10.70	9.88	10.37	10.62	40.0	-4.442	0.952	10.57	9.84	10.30	10.62	36.7	-4.081	0.935	10.62	9.95	10.38	10.62	35.5	-3.950	0.914	10.59	9.91	10.36	10.62	10.62	20.00	0.10
2024-08-20/5:40:07 AM	68141	75	F300/W1/M600	46.5	-5.166	0.972	10.64	9.83	10.32	10.65	40.7	-4.527	0.866	10.52	9.73	10.27	10.65	36.5	-4.058	0.929	10.61	9.95	10.37	10.65	54.1	-6.017	0.965	10.58	9.58	10.20	10.65	10.65	20.00	0.10
2024-08-20/5:55:08 AM	69042	76	F300/W1/M600	52.8	-5.865	0.987	10.63	9.73	10.24	10.67	43.2	-4.802	0.954	10.50	9.74	10.20	10.67	38.8	-4.309	0.946	10.59	9.89	10.33	10.67	57.9	-6.432	0.960	10.55	9.49	10.14	10.67	10.67	20.00	0.10
2024-08-20/6:10:09 AM	69943	77	F300/W1/M600	43.8	-4.863	0.957	10.59	9.81	10.30	10.70	52.5	-5.833	0.987	10.44	9.54	10.05	10.70	54.0	-6.002	0.966	10.54	9.58	10.17	10.70	67.8	-7.537	0.897	10.56	9.36	10.15	10.70	10.70	20.00	0.10
2024-08-20/6:25:10 AM	70844	78	F300/W1/M600	45.6	-5.067	0.971	10.56	9.77	10.24	10.53	37.3	-4.141	0.990	10.38	9.74	10.09	10.53	24.2	-2.684	0.798	10.40	9.91	10.23	10.53	62.6	-6.960	0.921	10.44	9.31	10.05	10.53	10.59	20.00	0.10
2024-08-20/6:40:11 AM	71745	79	F300/W1/M600	60.8	-6.761	0.965	10.63	9.58	10.23	10.20	23.6	-2.626	0.846	10.56	10.10	10.40	10.20	34.1	-3.786	0.815	10.49	9.80	10.27	10.20	44.3	-4.924	0.875	10.37	9.54	10.09	10.20	10.25	20.00	0.10
2024-08-20/6:55:12 AM	72646	80	F300/W1/M600	55.3	-6.142	0.970	10.62	9.67	10.24	10.27	65.6	-7.291	0.897	10.56	9.41	10.18	10.27	30.3	-3.365	0.877	10.49	9.91	10.28	10.27	64.8	-7.204	0.969	10.49	9.40	10.04	10.27	10.26	20.00	0.10
2024-08-20/7:10:13 AM	73547	81	F300/W1/M600	54.5	-6.053	0.975	10.65	9.70	10.26	10.31	21.2	-2.355	0.846	10.45	10.01	10.29	10.31	32.7	-3.632	0.903	10.54	9.92	10.32	10.31	40.2	-4.464	0.886	10.52	9.74	10.27	10.31	10.31	20.00	0.10
2024-08-20/7:25:14 AM	74448	82	F300/W1/M600	55.4	-6.151	0.973	10.68	9.72	10.29	10.36	60.5	-6.720	0.972	10.46	9.42	10.04	10.36	32.2	-3.581	0.895	10.55	9.94	10.33	10.36	71.9	-7.989	0.960	10.56	9.29	10.08	10.36	10.36	20.00	0.10
